cid2,year,name,daysabove1in,daysabove90F,tmaxavg,annual_mean_temp,annual_total_precip
2188,2016,Northwest Arctic,0,,,,13.519378421813485
2188,2017,Northwest Arctic,0,,,,12.786782332292693
2188,2018,Northwest Arctic,0,,,,10.555481197327142
2188,2019,Northwest Arctic,0,,,,8.621948122039555
2188,2020,Northwest Arctic,0,,,,10.298934095487821
2188,2021,Northwest Arctic,0,,,,11.065160796398253
2188,2022,Northwest Arctic,0,,,,9.224615021953433
2188,2023,Northwest Arctic,0,,,,8.051096998800443
2188,2024,Northwest Arctic,0,,,,7.8675800233375375
2188,2025,Northwest Arctic,0,,,,11.620002806656004
2188,2026,Northwest Arctic,0,,,,7.537253071942668
2188,2027,Northwest Arctic,0,,,,8.090433436115896
2188,2028,Northwest Arctic,0,,,,11.794659471887304
2188,2029,Northwest Arctic,0,,,,11.521421417476624
2188,2030,Northwest Arctic,0,,,,11.201099786232776
2188,2031,Northwest Arctic,0,,,,10.79332847294845
2188,2032,Northwest Arctic,0,,,,11.402119313638043
2188,2033,Northwest Arctic,0,,,,7.182088536540355
2188,2034,Northwest Arctic,0,,,,8.520737895815392
2188,2035,Northwest Arctic,0,,,,11.406391774575543
2188,2036,Northwest Arctic,0,,,,11.719627080001231
2188,2037,Northwest Arctic,0,,,,12.78324757973979
2188,2038,Northwest Arctic,0,,,,12.751354307640257
2188,2039,Northwest Arctic,0,,,,13.603892889548476
2188,2040,Northwest Arctic,0,,,,9.620618444728102
2188,2041,Northwest Arctic,0,,,,8.582239226093442
2188,2042,Northwest Arctic,0,,,,11.489673524390994
2188,2043,Northwest Arctic,0,,,,11.914889117864174
2188,2044,Northwest Arctic,0,,,,13.42882651982345
2188,2045,Northwest Arctic,0,,,,7.201246126430242
2188,2046,Northwest Arctic,0,,,,17.297775388702632
2188,2047,Northwest Arctic,0,,,,11.789863165907972
2188,2048,Northwest Arctic,0,,,,9.19219790481207
2188,2049,Northwest Arctic,0,,,,8.222468819205217
2188,2050,Northwest Arctic,0,,,,10.934837521530513
2188,2051,Northwest Arctic,0,,,,11.690075491357039
2188,2052,Northwest Arctic,0,,,,13.610928753229578
2188,2053,Northwest Arctic,0,,,,10.329455278051181
2188,2054,Northwest Arctic,0,,,,9.373778095395547
2188,2055,Northwest Arctic,1,,,,12.805161363496556
2188,2056,Northwest Arctic,0,,,,11.781428780142717
2188,2057,Northwest Arctic,0,,,,10.52530363788755
2188,2058,Northwest Arctic,0,,,,10.576879546398253
2188,2059,Northwest Arctic,0,,,,8.485422810231608
2188,2060,Northwest Arctic,0,,,,11.525753952386811
2188,2061,Northwest Arctic,0,,,,7.997229868971457
2188,2062,Northwest Arctic,0,,,,11.154678224578618
2188,2063,Northwest Arctic,0,,,,12.077382005105807
2188,2064,Northwest Arctic,0,,,,14.296413631889765
2188,2065,Northwest Arctic,0,,,,11.84382040669599
2188,2066,Northwest Arctic,0,,,,13.297454353392594
2188,2067,Northwest Arctic,0,,,,12.487558680256521
2188,2068,Northwest Arctic,0,,,,14.893824059193529
2188,2069,Northwest Arctic,0,,,,13.862426036924829
2188,2070,Northwest Arctic,0,,,,10.011323343111773
2188,2071,Northwest Arctic,0,,,,14.761044960322343
2188,2072,Northwest Arctic,0,,,,11.594366839551551
2188,2073,Northwest Arctic,0,,,,15.282142218642349
2188,2074,Northwest Arctic,0,,,,12.808813861035926
2188,2075,Northwest Arctic,0,,,,10.880299966166339
2188,2076,Northwest Arctic,0,,,,9.897592499500185
2188,2077,Northwest Arctic,0,,,,12.980666273222196
2188,2078,Northwest Arctic,0,,,,14.196528637503077
2188,2079,Northwest Arctic,0,,,,12.046431894377461
2188,2080,Northwest Arctic,0,,,,10.533771665077511
2188,2081,Northwest Arctic,0,,,,12.575446902297614
2188,2082,Northwest Arctic,0,,,,13.87475561907911
2188,2083,Northwest Arctic,0,,,,15.405480091966044
2188,2084,Northwest Arctic,0,,,,11.653967429333784
2188,2085,Northwest Arctic,0,,,,13.686422513225887
2188,2086,Northwest Arctic,0,,,,12.743161419245203
2188,2087,Northwest Arctic,0,,,,15.473047692006029
2188,2088,Northwest Arctic,0,,,,9.71627663439653
2188,2089,Northwest Arctic,0,,,,14.20169860359252
2188,2090,Northwest Arctic,0,,,,6.388030765563484
2188,2091,Northwest Arctic,0,,,,17.53068818820743
2188,2092,Northwest Arctic,0,,,,12.503043347456325
2188,2093,Northwest Arctic,0,,,,16.271894560085506
2188,2094,Northwest Arctic,0,,,,21.726720614696113
2188,2095,Northwest Arctic,1,,,,15.525411771038387
2188,2096,Northwest Arctic,0,,,,13.435927263395055
2188,2097,Northwest Arctic,0,,,,12.071984959399607
2188,2098,Northwest Arctic,0,,,,14.567772572434794
2188,2099,Northwest Arctic,0,,,,11.834349144162156
2188,2100,Northwest Arctic,1,,,,14.955631766732285
2220,2015,Sitka,7,,,,72.29191337044784
2220,2016,Sitka,5,,,,59.88052488312008
2220,2017,Sitka,2,,,,50.84817240557333
2220,2018,Sitka,3,,,,69.79602723609744
2220,2019,Sitka,5,,,,71.19664950633613
2220,2020,Sitka,6,,,,65.41387603038878
2220,2021,Sitka,6,,,,77.85686342734991
2220,2022,Sitka,4,,,,60.19061711829479
2220,2023,Sitka,7,,,,75.94391109436516
2220,2024,Sitka,12,,,,93.03211122047244
2220,2025,Sitka,7,,,,73.02055298812746
2220,2026,Sitka,6,,,,72.27595291738436
2220,2027,Sitka,7,,,,72.07981860543799
2220,2028,Sitka,8,,,,71.31002110759104
2220,2029,Sitka,13,,,,72.0301254152313
2220,2030,Sitka,5,,,,75.21575687438485
2220,2031,Sitka,7,,,,70.06581223855808
2220,2032,Sitka,12,,,,87.4404739019439
2220,2033,Sitka,4,,,,83.50416769192914
2220,2034,Sitka,8,,,,68.75532015102117
2220,2035,Sitka,16,,,,76.62263164370079
2220,2036,Sitka,6,,,,67.33125461368111
2220,2037,Sitka,7,,,,78.41238427349901
2220,2038,Sitka,9,,,,76.46421417476624
2220,2039,Sitka,5,,,,70.35931925135336
2220,2040,Sitka,8,,,,74.65680940883367
2220,2041,Sitka,11,,,,69.80862835260827
2220,2042,Sitka,13,,,,91.67315145177166
2220,2043,Sitka,13,,,,85.92238058255414
2220,2044,Sitka,9,,,,81.04293222502461
2220,2045,Sitka,8,,,,77.13156872846949
2220,2046,Sitka,11,,,,75.16875019223671
2220,2047,Sitka,9,,,,64.02382677934301
2220,2048,Sitka,9,,,,87.35081469918799
2220,2049,Sitka,9,,,,67.98069270577018
2220,2050,Sitka,7,,,,74.94895634688731
2220,2051,Sitka,5,,,,75.88234728715551
2220,2052,Sitka,11,,,,78.35209884042816
2220,2053,Sitka,7,,,,68.73822069543553
2220,2054,Sitka,6,,,,72.07536832554135
2220,2055,Sitka,14,,,,80.15776867002953
2220,2056,Sitka,8,,,,79.21583280788633
2220,2057,Sitka,5,,,,86.01410632997047
2220,2058,Sitka,7,,,,74.91124430979332
2220,2059,Sitka,13,,,,79.72148745078741
2220,2060,Sitka,13,,,,78.99044006828248
2220,2061,Sitka,4,,,,75.96713809516487
2220,2062,Sitka,11,,,,75.68604957400345
2220,2063,Sitka,9,,,,71.96963813361221
2220,2064,Sitka,11,,,,83.27923151451772
2220,2065,Sitka,11,,,,77.49523733544538
2220,2066,Sitka,10,,,,77.72434024360237
2220,2067,Sitka,5,,,,69.09557913232038
2220,2068,Sitka,12,,,,93.26152651328741
2220,2069,Sitka,13,,,,78.51963794137549
2220,2070,Sitka,8,,,,66.43930029681349
2220,2071,Sitka,14,,,,78.93298532080463
2220,2072,Sitka,11,,,,74.38409279650591
2220,2073,Sitka,13,,,,71.80478554072343
2220,2074,Sitka,10,,,,65.41549081877461
2220,2075,Sitka,15,,,,86.96513018270177
2220,2076,Sitka,11,,,,81.07433409202757
2220,2077,Sitka,9,,,,72.78033879798228
2220,2078,Sitka,18,,,,86.43009696419784
2220,2079,Sitka,20,,,,96.70742725762796
2220,2080,Sitka,11,,,,85.47776590182087
2220,2081,Sitka,8,,,,72.97839067113682
2220,2082,Sitka,4,,,,64.06874769315945
2220,2083,Sitka,17,,,,83.7947142593504
2220,2084,Sitka,9,,,,72.9859023206816
2220,2085,Sitka,4,,,,61.426838551919296
2220,2086,Sitka,16,,,,81.09996885765257
2220,2087,Sitka,8,,,,63.47325602854331
2220,2088,Sitka,4,,,,69.52658825971949
2220,2089,Sitka,15,,,,82.83574141855316
2220,2090,Sitka,14,,,,96.67958176980808
2220,2091,Sitka,15,,,,86.0586379644439
2220,2092,Sitka,16,,,,108.36348886564961
2220,2093,Sitka,8,,,,60.287321796567426
2220,2094,Sitka,11,,,,78.20082296536664
2220,2095,Sitka,14,,,,73.42907522607038
2220,2096,Sitka,19,,,,94.8126845472441
2220,2097,Sitka,14,,,,79.29412601500985
2220,2098,Sitka,11,,,,81.73354261503445
2220,2099,Sitka,9,,,,90.54539477731299
2220,2100,Sitka,12,,,,88.22967289000985
2290,2015,Yukon-Koyukuk,0,,,,11.634754571389026
2290,2016,Yukon-Koyukuk,0,,,,13.046826940821852
2290,2017,Yukon-Koyukuk,0,,,,13.847734346164494
2290,2018,Yukon-Koyukuk,0,,,,11.533775029219981
2290,2019,Yukon-Koyukuk,0,,,,10.113096462460016
2290,2020,Yukon-Koyukuk,0,,,,11.983676219549706
2290,2021,Yukon-Koyukuk,0,,,,11.908397524375616
2290,2022,Yukon-Koyukuk,0,,,,10.65186508058563
2290,2023,Yukon-Koyukuk,0,,,,9.375831423781989
2290,2024,Yukon-Koyukuk,0,,,,8.428652305302657
2290,2025,Yukon-Koyukuk,0,,,,11.190687765286665
2290,2026,Yukon-Koyukuk,0,,,,9.70525786632628
2290,2027,Yukon-Koyukuk,0,,,,8.9173324464813
2290,2028,Yukon-Koyukuk,0,,,,12.680141418937623
2290,2029,Yukon-Koyukuk,0,,,,12.720445047213337
2290,2030,Yukon-Koyukuk,0,,,,10.70561086098979
2290,2031,Yukon-Koyukuk,0,,,,13.20577786663386
2290,2032,Yukon-Koyukuk,0,,,,13.897646205631768
2290,2033,Yukon-Koyukuk,0,,,,8.6302100955032
2290,2034,Yukon-Koyukuk,0,,,,8.495709276574804
2290,2035,Yukon-Koyukuk,0,,,,11.823032409187377
2290,2036,Yukon-Koyukuk,0,,,,11.96216493140994
2290,2037,Yukon-Koyukuk,0,,,,12.66098142608883
2290,2038,Yukon-Koyukuk,0,,,,14.203563299704726
2290,2039,Yukon-Koyukuk,0,,,,13.174384409987082
2290,2040,Yukon-Koyukuk,0,,,,10.908078171136811
2290,2041,Yukon-Koyukuk,0,,,,11.800092561977117
2290,2042,Yukon-Koyukuk,0,,,,13.099898691252461
2290,2043,Yukon-Koyukuk,0,,,,12.83126951202633
2290,2044,Yukon-Koyukuk,0,,,,13.132766363188978
2290,2045,Yukon-Koyukuk,0,,,,8.865145585668369
2290,2046,Yukon-Koyukuk,0,,,,14.331834447665479
2290,2047,Yukon-Koyukuk,0,,,,12.562058816744587
2290,2048,Yukon-Koyukuk,0,,,,10.758441114050198
2290,2049,Yukon-Koyukuk,0,,,,10.758063849501722
2290,2050,Yukon-Koyukuk,0,,,,11.051030196542815
2290,2051,Yukon-Koyukuk,0,,,,11.812833050104578
2290,2052,Yukon-Koyukuk,0,,,,13.257284089336245
2290,2053,Yukon-Koyukuk,0,,,,12.034123938853346
2290,2054,Yukon-Koyukuk,0,,,,10.302039919875739
2290,2055,Yukon-Koyukuk,0,,,,12.733336921751969
2290,2056,Yukon-Koyukuk,0,,,,10.821763887180119
2290,2057,Yukon-Koyukuk,0,,,,13.408075768177904
2290,2058,Yukon-Koyukuk,0,,,,12.224884033203125
2290,2059,Yukon-Koyukuk,0,,,,11.820571779266118
2290,2060,Yukon-Koyukuk,0,,,,14.173772616649238
2290,2061,Yukon-Koyukuk,0,,,,10.635111651082678
2290,2062,Yukon-Koyukuk,0,,,,11.627430352639026
2290,2063,Yukon-Koyukuk,0,,,,15.840957521453618
2290,2064,Yukon-Koyukuk,0,,,,16.024201160340798
2290,2065,Yukon-Koyukuk,0,,,,12.574307899775468
2290,2066,Yukon-Koyukuk,0,,,,15.460778183824434
2290,2067,Yukon-Koyukuk,0,,,,14.09978911632628
2290,2068,Yukon-Koyukuk,0,,,,15.126957930917817
2290,2069,Yukon-Koyukuk,0,,,,12.75986198365219
2290,2070,Yukon-Koyukuk,0,,,,11.43011138195128
2290,2071,Yukon-Koyukuk,0,,,,13.364899402528298
2290,2072,Yukon-Koyukuk,0,,,,12.970206193097933
2290,2073,Yukon-Koyukuk,0,,,,16.482111412709155
2290,2074,Yukon-Koyukuk,0,,,,13.973395880751724
2290,2075,Yukon-Koyukuk,0,,,,13.734130859375
2290,2076,Yukon-Koyukuk,0,,,,12.690062034787156
2290,2077,Yukon-Koyukuk,0,,,,14.01281401867003
2290,2078,Yukon-Koyukuk,0,,,,15.542017418568529
2290,2079,Yukon-Koyukuk,0,,,,15.848222867710385
2290,2080,Yukon-Koyukuk,0,,,,13.489722304456818
2290,2081,Yukon-Koyukuk,0,,,,15.104978065791093
2290,2082,Yukon-Koyukuk,0,,,,15.377907339982162
2290,2083,Yukon-Koyukuk,0,,,,16.493453378752463
2290,2084,Yukon-Koyukuk,0,,,,13.244431863619587
2290,2085,Yukon-Koyukuk,0,,,,13.208883691021777
2290,2086,Yukon-Koyukuk,0,,,,14.689194086029774
2290,2087,Yukon-Koyukuk,0,,,,12.470039908341537
2290,2088,Yukon-Koyukuk,0,,,,13.000495490126724
2290,2089,Yukon-Koyukuk,0,,,,16.302019254429133
2290,2090,Yukon-Koyukuk,0,,,,10.35867165392778
2290,2091,Yukon-Koyukuk,0,,,,15.461757389579233
2290,2092,Yukon-Koyukuk,0,,,,12.62853307048167
2290,2093,Yukon-Koyukuk,0,,,,17.38126018854577
2290,2094,Yukon-Koyukuk,0,,,,19.168122058778295
2290,2095,Yukon-Koyukuk,0,,,,16.058493786909448
2290,2096,Yukon-Koyukuk,0,,,,15.192576731283834
2290,2097,Yukon-Koyukuk,0,,,,14.164163183978225
2290,2098,Yukon-Koyukuk,0,,,,15.237135999784698
2290,2099,Yukon-Koyukuk,0,,,,13.494094488188978
2290,2100,Yukon-Koyukuk,0,,,,16.645017608882874
2020,2015,Anchorage,0,,,,22.07091323972687
2020,2016,Anchorage,1,,,,24.49746439776083
2020,2017,Anchorage,1,,,,32.42334080493357
2020,2018,Anchorage,0,,,,29.09288301242618
2020,2019,Anchorage,0,,,,18.351625457523376
2020,2020,Anchorage,1,,,,26.28730833999754
2020,2021,Anchorage,1,,,,24.245533379982778
2020,2022,Anchorage,1,,,,22.23049374077264
2020,2023,Anchorage,0,,,,18.070782038170524
2020,2024,Anchorage,0,,,,20.71514460045522
2020,2025,Anchorage,1,,,,21.11299770084892
2020,2026,Anchorage,0,,,,22.608258104699804
2020,2027,Anchorage,0,,,,25.321948434424215
2020,2028,Anchorage,1,,,,27.005117821881154
2020,2029,Anchorage,2,,,,25.09826900452141
2020,2030,Anchorage,0,,,,19.613074355238066
2020,2031,Anchorage,0,,,,26.833702748216044
2020,2032,Anchorage,0,,,,25.50298735851378
2020,2033,Anchorage,0,,,,23.6954528328002
2020,2034,Anchorage,1,,,,19.190765140563485
2020,2035,Anchorage,0,,,,27.219704455278052
2020,2036,Anchorage,1,,,,26.92584180456447
2020,2037,Anchorage,0,,,,24.099863608052413
2020,2038,Anchorage,1,,,,26.443832277312993
2020,2039,Anchorage,0,,,,28.27614851823942
2020,2040,Anchorage,0,,,,27.47575654758243
2020,2041,Anchorage,0,,,,26.571419783464567
2020,2042,Anchorage,1,,,,25.373102623646655
2020,2043,Anchorage,0,,,,24.714912955216537
2020,2044,Anchorage,2,,,,25.037418876107285
2020,2045,Anchorage,0,,,,24.292429526021163
2020,2046,Anchorage,0,,,,21.78341122124139
2020,2047,Anchorage,1,,,,26.099565160556104
2020,2048,Anchorage,0,,,,23.992629163847194
2020,2049,Anchorage,0,,,,21.69743575449065
2020,2050,Anchorage,0,,,,23.268689733790602
2020,2051,Anchorage,0,,,,22.316226508673722
2020,2052,Anchorage,1,,,,23.818517970287896
2020,2053,Anchorage,3,,,,31.29372664323942
2020,2054,Anchorage,1,,,,23.110673558993604
2020,2055,Anchorage,2,,,,26.120163324311026
2020,2056,Anchorage,0,,,,21.58811554195374
2020,2057,Anchorage,0,,,,36.1272520530881
2020,2058,Anchorage,1,,,,32.526115357406496
2020,2059,Anchorage,2,,,,24.96794933409203
2020,2060,Anchorage,2,,,,28.381897933839813
2020,2061,Anchorage,1,,,,23.325140044445128
2020,2062,Anchorage,0,,,,23.680857260396163
2020,2063,Anchorage,0,,,,23.864991195558563
2020,2064,Anchorage,0,,,,31.59006434162771
2020,2065,Anchorage,2,,,,29.74698044183686
2020,2066,Anchorage,0,,,,27.834376537893704
2020,2067,Anchorage,1,,,,24.680944728100396
2020,2068,Anchorage,0,,,,34.05896044152929
2020,2069,Anchorage,0,,,,26.89024917722687
2020,2070,Anchorage,0,,,,24.574520081046998
2020,2071,Anchorage,2,,,,24.673851193405515
2020,2072,Anchorage,1,,,,25.37578913170522
2020,2073,Anchorage,0,,,,30.93948484405758
2020,2074,Anchorage,0,,,,24.556795856145424
2020,2075,Anchorage,1,,,,27.09839107483391
2020,2076,Anchorage,0,,,,25.41393610436147
2020,2077,Anchorage,0,,,,25.514723409817915
2020,2078,Anchorage,1,,,,28.199186550350642
2020,2079,Anchorage,0,,,,26.893791138656496
2020,2080,Anchorage,1,,,,35.91771643931472
2020,2081,Anchorage,1,,,,29.732608344611222
2020,2082,Anchorage,2,,,,26.768870916892226
2020,2083,Anchorage,0,,,,29.06465785709892
2020,2084,Anchorage,2,,,,27.192719226747048
2020,2085,Anchorage,3,,,,33.03994486651083
2020,2086,Anchorage,0,,,,25.759647399421752
2020,2087,Anchorage,0,,,,25.077574722410187
2020,2088,Anchorage,3,,,,32.64605184239665
2020,2089,Anchorage,1,,,,26.584030511811026
2020,2090,Anchorage,1,,,,27.338871993417815
2020,2091,Anchorage,0,,,,23.724019208292326
2020,2092,Anchorage,1,,,,35.3904327632874
2020,2093,Anchorage,1,,,,24.470315768024115
2020,2094,Anchorage,0,,,,25.483662762979826
2020,2095,Anchorage,3,,,,24.336507001261076
2020,2096,Anchorage,1,,,,27.853674700879676
2020,2097,Anchorage,2,,,,27.999709722563978
2020,2098,Anchorage,1,,,,23.105846014548476
2020,2099,Anchorage,0,,,,26.250797782357285
2020,2100,Anchorage,0,,,,29.62714247816191
2198,2015,Prince of Wales-Hyder,5,,,,71.30621962659941
2198,2016,Prince of Wales-Hyder,11,,,,64.13797213336615
2198,2017,Prince of Wales-Hyder,1,,,,49.15159210445374
2198,2018,Prince of Wales-Hyder,7,,,,75.09290800319883
2198,2019,Prince of Wales-Hyder,5,,,,79.76201575572097
2198,2020,Prince of Wales-Hyder,5,,,,71.91967100609007
2198,2021,Prince of Wales-Hyder,11,,,,84.77787047859252
2198,2022,Prince of Wales-Hyder,3,,,,63.431079293799215
2198,2023,Prince of Wales-Hyder,9,,,,87.27614996001476
2198,2024,Prince of Wales-Hyder,17,,,,106.04805533341536
2198,2025,Prince of Wales-Hyder,3,,,,78.92327736681841
2198,2026,Prince of Wales-Hyder,6,,,,79.27331639087107
2198,2027,Prince of Wales-Hyder,6,,,,72.7912001722441
2198,2028,Prince of Wales-Hyder,9,,,,72.87666861466536
2198,2029,Prince of Wales-Hyder,10,,,,78.05587648406743
2198,2030,Prince of Wales-Hyder,9,,,,84.80745570866142
2198,2031,Prince of Wales-Hyder,6,,,,72.75255098117619
2198,2032,Prince of Wales-Hyder,12,,,,86.01439468503938
2198,2033,Prince of Wales-Hyder,6,,,,87.91757658710631
2198,2034,Prince of Wales-Hyder,12,,,,80.01625841996801
2198,2035,Prince of Wales-Hyder,14,,,,83.54956439160925
2198,2036,Prince of Wales-Hyder,5,,,,71.04239876814715
2198,2037,Prince of Wales-Hyder,9,,,,82.32917845718504
2198,2038,Prince of Wales-Hyder,10,,,,82.05171359805611
2198,2039,Prince of Wales-Hyder,11,,,,74.78003314160925
2198,2040,Prince of Wales-Hyder,8,,,,72.33798289862204
2198,2041,Prince of Wales-Hyder,10,,,,69.1472091074065
2198,2042,Prince of Wales-Hyder,16,,,,92.60807547982284
2198,2043,Prince of Wales-Hyder,12,,,,90.91760350024607
2198,2044,Prince of Wales-Hyder,11,,,,86.95688322773131
2198,2045,Prince of Wales-Hyder,10,,,,84.9430402620571
2198,2046,Prince of Wales-Hyder,15,,,,83.22455939345473
2198,2047,Prince of Wales-Hyder,11,,,,67.87514994463584
2198,2048,Prince of Wales-Hyder,11,,,,95.96789262426182
2198,2049,Prince of Wales-Hyder,8,,,,73.70826540969489
2198,2050,Prince of Wales-Hyder,6,,,,76.05578324926182
2198,2051,Prince of Wales-Hyder,6,,,,83.02344134473425
2198,2052,Prince of Wales-Hyder,8,,,,75.56080254982776
2198,2053,Prince of Wales-Hyder,7,,,,69.46597602423721
2198,2054,Prince of Wales-Hyder,14,,,,82.81349963090551
2198,2055,Prince of Wales-Hyder,16,,,,83.92782857098918
2198,2056,Prince of Wales-Hyder,9,,,,88.29156349963091
2198,2057,Prince of Wales-Hyder,5,,,,88.24205293430119
2198,2058,Prince of Wales-Hyder,7,,,,74.78016770730808
2198,2059,Prince of Wales-Hyder,13,,,,85.79737866018701
2198,2060,Prince of Wales-Hyder,16,,,,83.51466381643701
2198,2061,Prince of Wales-Hyder,10,,,,86.36742779589075
2198,2062,Prince of Wales-Hyder,11,,,,81.56094288262796
2198,2063,Prince of Wales-Hyder,10,,,,76.49540938730316
2198,2064,Prince of Wales-Hyder,17,,,,91.28190168245571
2198,2065,Prince of Wales-Hyder,10,,,,88.13991756889764
2198,2066,Prince of Wales-Hyder,13,,,,80.38167638102854
2198,2067,Prince of Wales-Hyder,11,,,,76.61782572588584
2198,2068,Prince of Wales-Hyder,10,,,,92.50484436515748
2198,2069,Prince of Wales-Hyder,10,,,,79.5390884519562
2198,2070,Prince of Wales-Hyder,11,,,,70.83835391547737
2198,2071,Prince of Wales-Hyder,13,,,,75.55638591135582
2198,2072,Prince of Wales-Hyder,11,,,,85.96975732037401
2198,2073,Prince of Wales-Hyder,14,,,,73.3274396761196
2198,2074,Prince of Wales-Hyder,10,,,,69.77758212352363
2198,2075,Prince of Wales-Hyder,13,,,,90.88623046875
2198,2076,Prince of Wales-Hyder,13,,,,89.67363012118602
2198,2077,Prince of Wales-Hyder,12,,,,77.28867898775837
